,Player_Id,Player,Assists,Shifts,BLOCK,GOAL (BACKHAND),GOAL (DEFLECTED),GOAL (SLAP SHOT),GOAL (SNAP SHOT),GOAL (TIP-IN),GOAL (WRAP-AROUND),GOAL (WRIST SHOT),HIT,PENL (FIGHTING),PENL (OTHER)
661,8479393,NOAH GREGOR,14.0,1272,49.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,117.0,1.0,8.0
662,8479395,DENNIS CHOLOWSKI,3.0,205,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
663,8479398,SAMUEL GIRARD,25.0,1979,106.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,71.0,0.0,9.0
664,8479400,PIERRE-LUC DUBOIS,30.0,1747,42.0,4.0,2.0,1.0,2.0,6.0,1.0,12.0,112.0,0.0,44.0
665,8479402,JAKE BEAN,18.0,1623,71.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,41.0,0.0,12.0
666,8479404,HENRIK BORGSTROM,3.0,799,19.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,26.0,0.0,10.0
667,8479407,JESPER BRATT,46.0,1748,30.0,3.0,0.0,1.0,5.0,0.0,0.0,15.0,26.0,0.0,8.0
668,8479410,MIKHAIL SERGACHEV,39.0,2727,165.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,191.0,3.0,28.0
669,8479413,SEAN DAY,,33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
670,8479414,NATHAN BASTIAN,6.0,1197,38.0,1.0,0.0,0.0,2.0,4.0,0.0,3.0,209.0,3.0,16.0
671,8479415,MICHAEL MCLEOD,14.0,1609,34.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,140.0,4.0,14.0
672,8479419,BRETT MURRAY,4.0,342,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,3.0
673,8479420,TAGE THOMPSON,30.0,1775,25.0,0.0,1.0,5.0,3.0,0.0,0.0,27.0,66.0,1.0,11.0
674,8479421,JACOB MOVERARE,2.0,395,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0
675,8479425,FILIP HRONEK,33.0,1965,81.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,70.0,0.0,12.0
676,8479439,JACOB MACDONALD,,113,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
677,8479442,TROY STECHER,4.0,665,43.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,38.0,1.0,4.0
678,8479447,ANTHONY GRECO,,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
679,8479458,NIKITA ZAITSEV,9.0,1520,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,128.0,0.0,14.0
680,8479465,DRAKE CAGGIULA,3.0,365,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0
681,8479482,MICHAL KEMPNY,1.0,290,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,8.0
682,8479511,JANNE KUOKKANEN,10.0,1114,22.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,33.0,0.0,4.0
683,8479512,KASPER BJORKQVIST,,73,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0
684,8479514,REM PITLICK,22.0,1198,28.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,25.0,0.0,12.0
685,8479516,GARRETT PILON,,28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
686,8479518,FREDRIK KARLSTROM,1.0,31,,,,,,,,,,,
687,8479520,BRANDON DUHAIME,11.0,1239,20.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,208.0,13.0,21.0
688,8479523,LUCAS CARLSSON,6.0,747,29.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,39.0,0.0,5.0
689,8479525,ROSS COLTON,21.0,1833,44.0,2.0,2.0,5.0,5.0,2.0,0.0,11.0,216.0,1.0,10.0
690,8479526,OTTO KOIVULA,2.0,115,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
691,8479534,LINUS HOGBERG,2.0,112,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,8479536,AXEL JONSSON-FJALLBY,2.0,427,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0
693,8479542,BRANDON HAGEL,23.0,2070,49.0,2.0,0.0,1.0,4.0,3.0,1.0,14.0,97.0,2.0,18.0
694,8479543,MICHAEL PEZZETTA,6.0,596,8.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,156.0,6.0,16.0
695,8479546,OSKAR STEEN,4.0,328,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,3.0
696,8479550,TANNER LACZYNSKI,,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
697,8479553,MAXIM MAMIN,7.0,703,17.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,68.0,1.0,4.0
698,8479573,MIKHAIL MALTSEV,,204,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
699,8479578,CASEY FITZGERALD,6.0,871,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,4.0,3.0
700,8479580,DYLAN GAMBRELL,4.0,1094,39.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,103.0,0.0,6.0
701,8479587,RHETT GARDNER,,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
702,8479591,MICHAEL EYSSIMONT,,12,,,,,,,,,,,
703,8479597,CHASE PRISKIE,,79,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
704,8479602,JEREMY DAVIES,2.0,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
705,8479619,MICHAEL CARCONE,2.0,355,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,31.0,2.0,2.0
706,8479639,DYLAN COGHLAN,10.0,1092,61.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,62.0,0.0,9.0
707,8479644,MATT LUFF,3.0,300,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,0.0,2.0
708,8479661,TANNER JEANNOT,18.0,1758,69.0,1.0,5.0,0.0,1.0,4.0,0.0,11.0,329.0,14.0,25.0
709,8479671,MATHIEU OLIVIER,1.0,187,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,3.0
710,8479675,TREVOR MOORE,34.0,1903,42.0,3.0,0.0,1.0,2.0,1.0,0.0,11.0,91.0,0.0,13.0
711,8479705,JEFFREY VIEL,2.0,425,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,82.0,8.0,23.0
712,8479718,ALEX BARR-BOULET,3.0,241,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,0.0,2.0
713,8479729,KRISTIANS RUBINS,,58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0
714,8479772,ZACK MACEWEN,6.0,1082,32.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,159.0,12.0,19.0
715,8479933,GERRY MAYHEW,1.0,749,26.0,1.0,0.0,2.0,2.0,1.0,0.0,5.0,58.0,0.0,8.0
716,8479941,JUSTIN DANFORTH,4.0,793,22.0,3.0,0.0,0.0,1.0,2.0,0.0,4.0,85.0,0.0,4.0
717,8479944,ZACH ASTON-REESE,10.0,1279,42.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,231.0,2.0,9.0
718,8479945,GAVIN BAYREUTHER,8.0,775,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,6.0
719,8479968,VINNI LETTIERI,5.0,478,17.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,40.0,0.0,3.0
720,8479972,MASON SHAW,,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
721,8479974,NOLAN PATRICK,5.0,404,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.0,3.0
722,8479976,JUUSO VALIMAKI,2.0,195,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0
723,8479977,KAILER YAMAMOTO,26.0,1969,47.0,4.0,0.0,0.0,4.0,5.0,0.0,9.0,150.0,0.0,19.0
724,8479980,NICOLAS HAGUE,10.0,1211,80.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,57.0,0.0,17.0
725,8479981,JONAH GADJOVICH,2.0,556,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,11.0,6.0
726,8479982,CONOR TIMMINS,,129,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
727,8479983,MARIO FERRARO,12.0,1738,151.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,140.0,0.0,8.0
728,8479984,CAL FOOTE,9.0,1139,74.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,107.0,1.0,15.0
729,8479985,CALE FLEURY,,175,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
730,8479986,KOLE LIND,6.0,365,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,6.0
731,8479987,MORGAN GEEKIE,15.0,1239,23.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,55.0,0.0,9.0
732,8479991,JAKE LESCHYSHYN,4.0,654,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,0.0,4.0
733,8479992,MICHAEL RASMUSSEN,12.0,1568,63.0,1.0,0.0,0.0,5.0,1.0,0.0,7.0,140.0,0.0,27.0
734,8479994,JARET ANDERSON-DOLAN,,129,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0
735,8479996,CODY GLASS,1.0,162,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
736,8479998,MIKEY ANDERSON,7.0,1469,80.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,161.0,0.0,6.0
737,8479999,CASEY MITTELSTADT,13.0,810,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0
738,8480001,URHO VAAKANAINEN,6.0,712,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5.0
739,8480002,NICO HISCHIER,39.0,1828,47.0,1.0,1.0,0.0,4.0,2.0,0.0,12.0,48.0,1.0,6.0
740,8480003,JESPER BOQVIST,12.0,1094,16.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,31.0,0.0,4.0
741,8480005,KRISTIAN VESALAINEN,1.0,642,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3.0
742,8480007,JONAS RONDBJERG,4.0,414,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0
743,8480008,ADAM RUZICKA,5.0,446,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,4.0
744,8480009,EELI TOLVANEN,12.0,1361,49.0,0.0,0.0,2.0,2.0,3.0,0.0,4.0,181.0,0.0,8.0
745,8480011,KLIM KOSTIN,5.0,508,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,90.0,1.0,9.0
746,8480012,ELIAS PETTERSSON,36.0,1806,43.0,2.0,1.0,5.0,2.0,1.0,0.0,19.0,49.0,0.0,5.0
747,8480014,GABRIEL VILARDI,2.0,469,9.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,0.0,3.0
748,8480015,OWEN TIPPETT,11.0,1121,16.0,1.0,0.0,2.0,0.0,3.0,0.0,3.0,98.0,0.0,6.0
749,8480018,NICK SUZUKI,40.0,1959,61.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,88.0,0.0,15.0
750,8480019,ISAAC RATCLIFFE,3.0,158,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,4.0
751,8480021,JACK STUDNICKA,3.0,241,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0
752,8480023,ROBERT THOMAS,61.0,2005,34.0,0.0,0.0,1.0,5.0,3.0,0.0,13.0,27.0,0.0,13.0
753,8480025,MACKENZIE ENTWISTLE,7.0,796,22.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,129.0,1.0,5.0
754,8480027,JASON ROBERTSON,41.0,1848,27.0,5.0,1.0,3.0,3.0,4.0,1.0,24.0,55.0,0.0,10.0
755,8480028,MORGAN FROST,11.0,1074,29.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,6.0
756,8480029,ALEX FORMENTON,14.0,1638,24.0,0.0,2.0,2.0,4.0,3.0,0.0,5.0,101.0,3.0,17.0
757,8480031,MAX COMTOIS,10.0,944,17.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,111.0,2.0,17.0
758,8480035,HENRI JOKIHARJU,16.0,1745,60.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,73.0,0.0,10.0
759,8480036,MIRO HEISKANEN,33.0,2137,107.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,62.0,0.0,13.0
760,8480037,ALEKSI HEPONIEMI,1.0,113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
761,8480039,MARTIN NECAS,31.0,1847,22.0,1.0,0.0,1.0,4.0,1.0,1.0,6.0,70.0,0.0,15.0
762,8480041,DMITRI SAMORUKOV,,4,,,,,,,,,,,
763,8480043,TIMOTHY LILJEGREN,18.0,1427,60.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,91.0,0.0,7.0
764,8480049,DYLAN SAMBERG,5.0,292,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0
765,8480053,SASHA CHMELEVSKI,8.0,350,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0
766,8480054,REILLY WALSH,1.0,20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,8480056,JACK RATHBONE,,175,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
768,8480058,PIERRE-OLIVIER JOSEPH,,95,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
769,8480060,SCOTT REEDY,2.0,533,26.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,14.0,0.0,5.0
770,8480064,JOSH NORRIS,20.0,1610,44.0,0.0,1.0,7.0,9.0,2.0,0.0,15.0,79.0,0.0,7.0
771,8480068,RYAN POEHLING,8.0,963,28.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,40.0,0.0,2.0
772,8480069,CALE MAKAR,79.0,2789,153.0,2.0,0.0,3.0,5.0,0.0,0.0,23.0,123.0,0.0,17.0
773,8480070,IAN MITCHELL,1.0,141,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
774,8480071,ROBIN SALO,4.0,503,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
775,8480072,LIAS ANDERSSON,1.0,328,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,6.0
776,8480073,ERIK BRANNSTROM,14.0,1282,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,12.0
777,8480074,ALEXANDRE TEXIER,9.0,695,12.0,0.0,1.0,0.0,2.0,2.0,0.0,5.0,13.0,0.0,4.0
778,8480078,FILIP CHYTIL,16.0,1453,30.0,2.0,0.0,0.0,5.0,1.0,0.0,7.0,38.0,0.0,9.0
779,8480083,C.J. SMITH,,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
780,8480087,MIKE VECCHIONE,,10,,,,,,,,,,,
781,8480113,ALEX IAFALLO,23.0,2029,61.0,2.0,1.0,1.0,4.0,1.0,0.0,6.0,54.0,0.0,6.0
782,8480144,DAVID KAMPF,15.0,1890,27.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,94.0,0.0,12.0
783,8480145,NEAL PIONK,29.0,1975,89.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,177.0,0.0,22.0
784,8480157,CALLE ROSEN,5.0,625,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,3.0
785,8480160,RADIM SIMEK,1.0,694,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,4.0
786,8480172,JAN RUTTA,19.0,1876,79.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,110.0,2.0,20.0
787,8480184,GUSTAV LINDSTROM,12.0,1264,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0.0,10.0
788,8480185,EETU LUOSTARINEN,18.0,1729,53.0,2.0,0.0,1.0,1.0,4.0,0.0,2.0,120.0,0.0,6.0
789,8480188,FABIAN ZETTERLUND,5.0,258,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0
790,8480192,JOHNATHAN KOVACEVIC,,59,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
791,8480196,JACOB BRYSON,9.0,1870,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,5.0
792,8480205,EMIL BEMSTROM,5.0,587,6.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,36.0,0.0,2.0
793,8480208,DRAKE BATHERSON,27.0,1061,15.0,3.0,0.0,0.0,2.0,2.0,0.0,8.0,89.0,0.0,11.0
794,8480216,JACOB PETERSON,5.0,1074,24.0,3.0,1.0,0.0,1.0,1.0,0.0,5.0,28.0,0.0,6.0
795,8480220,NOAH CATES,4.0,316,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,0.0,2.0
796,8480222,SEBASTIAN AHO,10.0,837,42.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,0.0,5.0
797,8480226,MARIAN STUDENIC,2.0,615,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,3.0
798,8480231,JAKUB GALVAS,,136,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
799,8480259,BEN JONES,,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
800,8480281,ALEXEI TOROPCHENKO,2.0,547,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,1.0,6.0
801,8480289,MORGAN BARRON,3.0,368,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,0.0,4.0
802,8480292,CARSON MEYER,2.0,155,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,3.0
803,8480293,WYATT KALYNUK,,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
804,8480304,JAYDEN HALBGEWACHS,1.0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
805,8480306,GRANT HUTTON,,309,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0
806,8480326,SHELDON DRIES,1.0,161,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0
807,8480336,SEAN WALKER,2.0,133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0
808,8480355,MARK KASTELIC,2.0,221,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,2.0
809,8480384,ALEXANDER TRUE,,92,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0
810,8480434,SEAN DURZI,26.0,1591,136.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,84.0,3.0,22.0
811,8480441,TREY FIX-WOLANSKY,1.0,62,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
812,8480443,KRISTIAN REICHEL,1.0,204,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0
813,8480448,PARKER KELLY,5.0,669,30.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,131.0,1.0,10.0
814,8480459,PIUS SUTER,21.0,1655,37.0,1.0,0.0,0.0,3.0,2.0,0.0,8.0,23.0,0.0,11.0
815,8480466,JOEY KEANE,,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
816,8480467,AUSTIN STRAND,2.0,147,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
817,8480727,ZACH WHITECLOUD,11.0,1364,112.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,97.0,0.0,9.0
818,8480748,KIEFER SHERWOOD,1.0,129,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
819,8480762,ERIC ROBINSON,17.0,1275,20.0,1.0,0.0,0.0,3.0,1.0,0.0,4.0,95.0,0.0,9.0
820,8480776,SHELDON REMPAL,,9,,,,,,,,,,,
821,8480789,OLIVER WAHLSTROM,11.0,1190,19.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,101.0,3.0,20.0
822,8480796,MARTIN FEHERVARY,9.0,2161,123.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,289.0,0.0,17.0
823,8480797,JOEL FARABEE,17.0,1496,38.0,3.0,0.0,1.0,3.0,1.0,0.0,8.0,73.0,2.0,16.0
824,8480798,PHILIPP KURASHEV,15.0,1162,30.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,6.0
825,8480800,QUINN HUGHES,60.0,2113,56.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,19.0,0.0,14.0
826,8480801,BRADY TKACHUK,37.0,1875,25.0,2.0,4.0,2.0,5.0,3.0,0.0,12.0,270.0,5.0,34.0
827,8480802,RYAN MCLEOD,13.0,1612,34.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,40.0,0.0,9.0
828,8480803,EVAN BOUCHARD,37.0,2209,129.0,1.0,0.0,7.0,1.0,2.0,0.0,4.0,99.0,0.0,15.0
829,8480806,ISAC LUNDESTROM,13.0,1745,55.0,4.0,0.0,0.0,0.0,1.0,0.0,7.0,38.0,0.0,4.0
830,8480807,MATTIAS SAMUELSSON,10.0,1133,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7.0
